4.70147584973161e-05 0.0037364150103986363
6.26118067978528e-05 0.004378064640863953
7.82088550983895e-05 0.004623695959517961
9.38059033989262e-05 0.005040362591274473
0.000125 0.005498206795714248
0.000156194096601073 0.00587740735278683
0.00018426878354203897 0.006346976885912842
0.0002528957960644 0.0068812718929706015
0.000280970483005366 0.007415358441329668
0.00031216457960643997 0.007911093767175194
0.00037143336314847896 0.008509361623365184
0.00043694096601073297 0.00914200018197138
0.0004993291592128799 0.009763905663265517
0.000564836762075133 0.010651284474169912
0.0006552996422182461 0.011481010823304726
0.00074576252236136 0.01238845409281116
0.0008268671735241499 0.01325861135463175
0.00092044946332737 0.014138757233612607
0.00100155411449016 0.015030939637844916
0.00109201699463327 0.0160252101972
0.00121679338103757 0.01702518534045464
0.00134156976744186 0.018311890303962065
0.00146634615384615 0.019407507704522334
0.0016223166368515198 0.020609463889246716
0.00180948121645796 0.0220260095517885
0.00201224284436494 0.02341736518758045
0.00224619856887299 0.024827814495662036
0.00252694543828265 0.026209238597829934
0.00285448345259392 0.027475531207828488
0.00319761851520572 0.028367155768779274
0.00354075357781753 0.02886185232004428
0.0038838886404293396 0.02895208763777631
0.00422702370304114 0.028647809095834496
0.004570158765652949 0.028089251911643475
0.00491329382826476 0.027317647426183294
0.00525642889087656 0.02635755157539694
0.00559956395348837 0.025254723330423588
0.00594269901610018 0.024041663414917775
0.006285834078711979 0.022755354626066503
0.00661337209302326 0.021527526701495485
0.00690971601073345 0.02037192753175515
0.00720605992844365 0.01923145801934083
0.00750240384615385 0.01812076681299931
0.0077831507155635095 0.017097790151895612
0.00804830053667263 0.016168705728616308
0.00829785330948122 0.015306382601979644
0.0085474060822898 0.014475704320215851
0.00879695885509839 0.013685587721918356
0.00904651162790698 0.012934326277102618
0.00929606440071556 0.012220269445130286
0.00954561717352415 0.011534202778672942
0.00979516994633274 0.01089024806638922
0.0100447227191413 0.010278851057399481
0.0102942754919499 0.009698576235522874
0.0105438282647585 0.009151059828669851
0.0107933810375671 0.008640156022647092
0.0110429338103757 0.008168556815150179
0.011292486583184299 0.007722698556303834
0.0115420393559928 0.007296356623430689
0.011791592128801398 0.006909502057016369
0.012056741949910599 0.006521830135381442
0.012337488819320199 0.006139220525239474
0.012618235688729898 0.005790941625499086
0.0128989825581395 0.005465627823006698
0.0131953264758497 0.005157075223720219
0.0135072674418605 0.004862087180906439
0.013819208407871198 0.004586394847400712
0.014146746422182499 0.0043320523759930426
0.014489881484794298 0.004091421690980881
0.014833016547406099 0.0038771692152170315
0.0151761516100179 0.003687393787597831
0.015519286672629699 0.003517871471607912
0.015862421735241498 0.003374729247167178
0.0162055567978533 0.003249093085851614
0.0165486918604651 0.0031401754028748483
0.0168918269230769 0.0030509837621787044
0.0172349619856887 0.0029771655625129493
0.0175780970483005 0.0029198196651492097
0.0179212321109123 0.002890520976077871
0.018108396690518797 0.0028842810359222372
